time,seconds_elapsed_x,az,ay,ax,seconds_elapsed_y,gz,gy,gx,activity
2025-10-27 21:20:00,6.218018066,0.026655367,0.002897767,0.019837248,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.227977051,0.024362872,0.023767318,0.027928017,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.237935059,0.029414311,0.016054697,-0.015900055,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.247894043,0.041320437,0.016500103,-0.023496136,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.257853027,0.04302198,0.005450594,-0.074863445,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.267811768,0.060891399,0.013426541,-0.066483374,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.27777002,0.037177346,0.02241035,-0.050865131,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.287729004,0.04715455,-0.004028306,-0.024089426,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.178182861,0.098961894,0.018627544,-0.045198265,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.038760254,0.07330489,0.020679946,-0.017369981,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.028802002,0.049756257,-0.001333002,-0.015877514,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.018843018,0.039028527,-0.019349501,0.016264395,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.769874268,0.013891747,-0.038772141,-0.020668913,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.779833252,-0.001513912,-0.025265155,0.046273675,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.789792236,-0.006004793,0.006562573,0.057492039,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.799750244,0.007003157,0.012062778,-0.002039287,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.809709229,0.050839376,-0.003307371,-0.072253262,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.819668213,0.084639939,-0.007961773,-0.083619583,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.829627197,0.116808516,-0.016903423,-0.092821784,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.839585205,0.113203185,-0.006531082,-0.065221354,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.849544189,0.090150811,-0.014823694,-0.043182358,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.859503174,0.075474635,-0.021962533,-0.013718729,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.869462158,0.075448916,0.000970964,0.011469598,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.879420166,0.082405311,0.013184183,0.009820297,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.889379395,0.063911623,0.005177914,-0.022252383,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.899338135,0.0596791,-0.027269554,-0.049483723,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.909297119,0.023645079,-0.050257119,-0.074248272,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.919255371,0.017152795,-0.023599779,-0.027392559,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.929214111,0.036426235,-0.02958331,-0.000764956,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.939173096,0.064940966,-0.026789077,0.005349362,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.94913208,0.056150926,-0.019023119,0.020441753,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.959090088,0.04659224,0.002385361,0.031170616,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.969049072,0.061273092,0.005168635,0.019408026,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.979008301,0.041862289,0.002369798,-0.024275961,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.988967285,0.025339608,-0.008913374,-0.026755795,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.998925049,0.020087095,-0.016575579,-0.015657223,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.008884277,0.052235799,-0.025046471,-0.0019987,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.297687988,0.037695817,-0.001044175,-0.026459881,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.759915283,0.032852468,-0.067676748,-0.06407507,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.307646973,0.058595397,0.012941753,-0.030870464,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.327563965,0.097873514,0.019742154,0.00233754,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.626327148,0.019312603,-0.077382076,-0.048377004,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.636284912,0.039777884,-0.049731926,-0.055807337,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.646244141,0.074971362,-0.025266982,-0.093761074,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.656203125,0.087718031,-0.031016193,-0.128357609,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.666161865,0.116554834,-0.019343948,-0.06672153,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.676120117,0.172621004,0.023290055,-0.010475801,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.686078857,0.212703424,-0.006328253,0.037622678,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.696037842,0.13846213,-0.044613487,0.019824681,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.70599707,0.076993223,-0.08454247,-0.004459244,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.715954834,0.078635145,-0.080732337,0.052202591,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.725913818,0.093761403,-0.076382836,0.182954292,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.61636792,-0.008714052,-0.088215532,-0.049559236,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.735873047,0.064196286,-0.08924641,0.280973097,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.755789795,-0.232853647,-0.09719072,-0.03441621,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.765749023,-0.186042212,-0.198252874,-0.245627971,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.775708008,-0.081164956,-0.218648815,-0.236415431,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.785666748,0.001104162,-0.124676254,-0.057610404,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.795625,0.075344287,-0.016490458,0.015988537,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.805583984,0.130559978,0.008176584,-0.014840134,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.815542725,0.168328276,-0.022698008,-0.063110938,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.825502197,0.13519173,-0.030247181,-0.042540042,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.835459961,0.049568625,0.003963497,-0.011455058,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.845418701,0.014043138,0.003914105,-0.007379187,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.855378174,0.021048633,-0.014093261,-0.081524875,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.745832031,-0.116894441,-0.07131189,0.211120246,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.606408936,-0.003240005,-0.078116821,-0.066182929,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.596449951,0.015922376,-0.050886065,-0.074296166,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.586491943,0.017975217,-0.022347222,-0.100038218,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.337522949,0.067217679,0.004871186,0.020597382,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.347481934,0.048875967,-0.021808073,0.018154008,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.357439941,0.062860069,-0.013331994,-0.002819332,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.367398926,0.080281743,-0.000326821,0.000996098,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.37735791,0.04799217,-0.005992665,0.014683299,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.387316895,0.037683542,-0.007541355,-0.013980595,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.397274902,0.042209495,-0.027125834,-0.043807358,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.407233887,0.032875265,-0.015182372,-0.091209672,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.417192871,0.07848317,0.017646497,-0.117238103,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.4271521,0.137070968,0.004527926,-0.099832028,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.437110107,0.168949622,-0.003197919,-0.022092114,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.447068848,0.122827338,-0.001828165,0.044957003,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.457028076,0.071887425,0.00809782,0.061028396,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.466987061,0.038685997,0.010555296,0.049171552,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.476945068,-0.019550504,-0.051569444,0.02741488,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.486904053,-0.018830373,-0.040548649,0.032398149,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.496863037,-0.058003861,-0.04701653,0.002842749,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.506822266,-0.057608724,-0.076138433,-0.057231525,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.516780029,-0.047024786,-0.054878422,-0.167317016,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.526739014,0.066091306,-0.015771935,-0.233203776,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.536697998,0.126607441,0.03619776,-0.146026208,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.546656982,0.181256731,0.073149553,-0.02671181,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.556615234,0.18880057,0.055258946,0.034840683,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.566573975,0.116034025,0.023775355,0.036155638,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.576532959,0.04895137,0.004302958,-0.05739709,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.31760498,0.056102995,0.024324732,-0.006059483,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.749957275,-0.006724924,-0.066775708,-0.082366404,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.739998291,0.002592939,-0.045320539,-0.117990018,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.730039307,-0.001547229,-0.026665669,-0.101178036,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.913420898,0.084409637,-0.029401963,-0.000876052,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.923379639,0.058864277,-0.034192046,0.02274382,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.933339111,0.058485507,-0.02610124,0.047038815,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.943298096,0.055699675,-0.039451793,0.055824361,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.953255859,0.035393385,-0.06300218,0.053914947,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.963215088,0.005816577,-0.075393898,0.043507864,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.973174072,-0.001731354,-0.07714571,0.018688553,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.983132813,0.030403322,-0.092138185,0.007856193,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.993091064,0.057307695,-0.079519819,-0.006054076,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.003050049,0.078365096,-0.078845939,0.005932897,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.013008789,0.082213004,-0.069271908,0.016529877,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.903462891,0.096675829,-0.021118703,-0.025504115,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.022968018,0.086505733,-0.054050228,-0.02566716,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.04288501,0.080376436,-0.090993692,-0.034982941,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.052843994,0.074602529,-0.060187708,-0.021083412,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.062802979,0.115976157,-0.052275181,0.005205788,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.072760986,0.137580086,-0.042928091,0.028168073,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.082719971,0.122511696,-0.067593161,0.013278145,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.092678955,0.11031857,-0.086665307,0.005800613,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.102637939,0.07542612,-0.08828436,0.008102679,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.112595947,0.038606502,-0.072281319,0.025229243,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.122554932,0.028755554,-0.071058792,0.057929882,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.13251416,0.011128128,-0.035930853,0.077335863,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.1424729,0.017119477,-0.001394888,0.033255423,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.032926025,0.08812895,-0.094487233,-0.060028425,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.893503662,0.089494977,-0.023560178,-0.055855706,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.883544922,0.065810151,-0.03240867,-0.071378817,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.873585938,0.00407061,-0.028881738,-0.09250848,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.624616943,0.072226447,-0.008410759,-0.050259676,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.634576172,0.065329674,-0.048091246,-0.082790913,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.644535156,0.032421676,-0.075812051,-0.097151593,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.654493896,0.032195466,-0.079723525,-0.110619964,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.664452148,0.029949148,-0.094564828,-0.079197273,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.674410889,0.045740591,-0.102471363,-0.049103163,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.684369873,0.107349783,-0.104615609,-0.040779425,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.694329102,0.158726335,-0.077989249,0.022038156,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.704286865,0.158844408,-0.07371369,0.086183223,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.71424585,0.115212187,-0.061906421,0.107129966,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.724205078,0.045016953,-0.065649845,0.090145148,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.734164063,-0.001872224,-0.091988402,0.037519803,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.744121826,-0.074908234,-0.108562374,-0.017508257,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.754081055,-0.106569446,-0.142216952,-0.025019144,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.764040039,-0.106110597,-0.158302337,-0.030786841,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.773998779,-0.081498134,-0.125857719,-0.052487874,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.783957031,-0.020953941,-0.074883903,-0.046609081,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.793916016,0.072934303,-0.049342561,-0.017390257,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.803874756,0.120979665,-0.00876476,-0.02449976,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.813833984,0.133218384,0.002768515,-0.011291721,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.823792969,0.123081605,0.034578269,0.013705394,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.833750732,0.087189039,0.042616468,0.010596761,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.843709961,0.037384851,0.008668971,0.022017076,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.853668945,-0.032716859,-0.025370369,0.001319302,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,4.863627686,-0.044404374,-0.017367461,-0.049326487,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.152430908,0.018731004,-0.034080476,-0.039552916,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.162390137,0.026017654,-0.066782795,-0.086828937,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.172348877,0.011607436,-0.060317691,-0.099598548,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.182308105,0.027267362,-0.053349386,-0.103657322,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.481070313,-0.021315175,-0.087551004,-0.069944182,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.491029297,-0.005395722,-0.061068144,-0.081182711,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.500988281,0.04255144,-0.041774464,-0.096784039,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.510946289,0.058452189,-0.042835591,-0.09425536,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.520905273,0.075063132,-0.009648411,-0.0705614,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.530864014,0.096274847,-0.002816884,-0.057294689,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.540822998,0.094877255,-0.015122604,-0.085832071,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.55078125,0.073569094,-0.006552125,-0.095412202,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.56073999,0.051701546,-0.026770445,-0.098311613,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.570699219,0.075801383,-0.02280724,-0.10387323,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.580658203,0.103172205,-0.034012014,-0.069307637,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.590617188,0.133442256,-0.042041152,-0.02156356,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.600575195,0.124825819,-0.051863239,0.014519378,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.61053418,0.073294369,-0.066116951,0.04584986,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.620493164,-0.034002807,-0.068675915,0.055403213,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.630451172,-0.16843875,-0.048745984,0.038520504,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.640410156,-0.171805596,-0.041680502,0.015280608,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.650369141,-0.069986559,-0.079833634,-0.033564854,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.660328125,0.083004446,-0.065889719,-0.059686991,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.670287354,0.190531924,-0.034647462,-0.045556029,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.680244873,0.199457573,-0.015405878,0.004744272,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.690204102,0.14744214,-0.009378581,0.045414903,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.70016333,0.077933135,0.004415332,-0.012360044,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.710122314,0.052713353,-0.021635128,-0.049980713,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.720080078,-0.000148469,-0.032217604,-0.071297752,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.471111084,-0.02190788,-0.097865989,-0.056682659,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,6.865337158,0.03442717,-0.074871993,-0.185524727,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.46115332,-0.016414544,-0.098275008,-0.069284183,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.441235107,0.027517537,-0.092721684,-0.034988384,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.192266357,0.02602233,-0.050418885,-0.084348555,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.202225098,0.043457449,-0.032114436,-0.037238903,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.212184082,0.043960722,0.006878434,-0.001367891,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
2025-10-27 21:20:00,5.222143311,0.069421911,0.006905469,0.00483838,9.1558479,-0.035117868,0.033631422,-0.053141192,standing
