time,seconds_elapsed_x,z_x,y_x,x_x,seconds_elapsed_y,z_y,y_y,x_y,activity
2025-10-26 06:44:51.289967600,0.067967529296875,0.3200286572128534,-1.1763184465512633,-0.6849100171089172,0.067967529296875,-0.3230832815170288,0.0418034195899963,-0.2158646434545517,walking
2025-10-26 06:44:51.299931600,0.077931640625,0.117094347551465,-1.1358046498551964,-0.6917097602516412,0.077931640625,-0.3083144426345825,0.0702060386538505,-0.1976819038391113,walking
2025-10-26 06:44:51.309895400,0.0878955078125,0.015848726516962,-1.1270204548969864,-0.6817283183328807,0.0878955078125,-0.2936019897460937,0.1005832701921463,-0.168637678027153,walking
2025-10-26 06:44:51.319859500,0.097859375,-0.0327203663408756,-1.0924033150240775,-0.6562183948274701,0.097859375,-0.2818388342857361,0.1201476454734802,-0.1286521852016449,walking
2025-10-26 06:44:51.329823500,0.107823486328125,-0.0402238738387823,-1.0479641615778208,-0.6230111948177218,0.107823486328125,-0.2711209952831268,0.1345743685960769,-0.0786712244153022,walking
2025-10-26 06:44:51.339788500,0.11778857421875,-0.0991103625714778,-0.9941288187548516,-0.6170635384596884,0.11778857421875,-0.2578105032444,0.1390990912914276,-0.0262138731777668,walking
2025-10-26 06:44:51.349752300,0.12775244140625,-0.1044090535014867,-0.9632415130600332,-0.5691125775001943,0.12775244140625,-0.2262400835752487,0.1706024557352066,0.0151319708675146,walking
2025-10-26 06:44:51.359716600,0.137716552734375,-0.0841349117577076,-0.7888356710076332,-0.5438785483267158,0.137716552734375,-0.1926890462636947,0.1669224947690963,0.0498486720025539,walking
2025-10-26 06:44:51.369680600,0.1476806640625,0.0032838439762592,-0.825343446932733,-0.4999154148943722,0.1476806640625,-0.1778554320335388,0.1698199212551117,0.0667620375752449,walking
2025-10-26 06:44:51.379644700,0.157644775390625,0.0411450803369283,-0.9627519759774208,-0.4021630428031086,0.157644775390625,-0.1701506376266479,0.162058413028717,0.0872033983469009,walking
2025-10-26 06:44:51.389609500,0.167609375,0.0924748700797557,-0.9977692210838198,-0.2842094480738044,0.167609375,-0.1716421544551849,0.147329106926918,0.0933425724506378,walking
2025-10-26 06:44:51.399573500,0.177573486328125,0.2109288155466318,-1.0142477699369192,-0.2330769344687461,0.177573486328125,-0.1659357994794845,0.1026175543665885,0.0945545807480812,walking
2025-10-26 06:44:51.409537500,0.18753759765625,0.3935585883259773,-0.9638882865309716,-0.2262595826040953,0.18753759765625,-0.1544679254293441,0.0553713142871856,0.0908469632267952,walking
2025-10-26 06:44:51.419501600,0.19750146484375,0.3468886070877313,-0.9898001419007778,-0.2458403352562338,0.19750146484375,-0.143136441707611,0.0386724956333637,0.0790262520313263,walking
2025-10-26 06:44:51.429466400,0.20746630859375,0.2637608265459537,-1.0116735355347397,-0.2858562654327601,0.20746630859375,-0.1433367431163787,0.0405391603708267,0.0587485134601593,walking
2025-10-26 06:44:51.439430400,0.217430419921875,0.1686164449959993,-1.065388466848433,-0.3749686733420938,0.217430419921875,-0.1494306027889251,0.0488895028829574,0.0412640608847141,walking
2025-10-26 06:44:51.449394000,0.227393798828125,-0.0038169279396533,-1.1353811637461184,-0.486482590412721,0.227393798828125,-0.1711170226335525,0.0824009627103805,0.020484197884798,walking
2025-10-26 06:44:51.459358000,0.23735791015625,-0.1428828688025474,-1.176902676180005,-0.5056842075541615,0.23735791015625,-0.2097975760698318,0.0796967893838882,0.0154002243652939,walking
2025-10-26 06:44:51.469322000,0.247322021484375,-0.170448336598277,-1.2058189740628005,-0.5403934826899319,0.247322021484375,-0.2626635432243347,0.06461051851511,0.0260891616344451,walking
2025-10-26 06:44:51.479287000,0.257287109375,-0.3018552871406078,-1.172398642759025,-0.5771113942343742,0.257287109375,-0.3190860748291015,0.0470299273729324,0.0600196942687034,walking
