time,seconds_elapsed_x,z_x,y_x,x_x,seconds_elapsed_y,z_y,y_y,x_y,activity
2025-10-31 14:40:32.565105000,0.06610498046875,-4.318292822703719,-1.2084428928256037,-3.5643162836313245,0.06610498046875,-1.0223679542541504,0.0399226285517215,-0.6168776154518127,still
2025-10-31 14:40:32.575068000,0.07606787109375,-2.7048955027908086,-0.4682052485093474,-3.46636590474993,0.07606787109375,-1.2009140253067017,0.4638691246509552,-0.8380515575408936,still
2025-10-31 14:40:32.585031000,0.086031005859375,-0.4704845916181802,-0.202655200459063,-2.916274692453444,0.086031005859375,-1.4102810621261597,0.5432654023170471,-0.8961037397384644,still
2025-10-31 14:40:32.594994200,0.095994140625,1.7661141849875448,-0.0670538669668138,-1.8947934641316533,0.095994140625,-1.5910385847091677,0.3783800303936004,-0.822763204574585,still
2025-10-31 14:40:32.604957200,0.105957275390625,3.852531752476096,0.2245152962200343,-0.6943502648230642,0.105957275390625,-1.6663910150527954,-0.0658898130059242,-0.711103081703186,still
2025-10-31 14:40:32.614920200,0.115920166015625,5.779159155502915,0.6286908478893339,0.4370117264095693,0.115920166015625,-1.615320086479187,-0.5362924933433533,-0.5482848882675171,still
2025-10-31 14:40:32.624883200,0.12588330078125,6.39678310432434,1.2019640522003172,1.0784881138529627,0.12588330078125,-1.4455138444900513,-0.8226885795593262,-0.2998353838920593,still
2025-10-31 14:40:32.634846000,0.135845947265625,6.341216699925065,1.9883793641932308,1.2856021203517911,0.135845947265625,-1.2630833387374878,-0.9181458353996276,-0.0094205979257822,still
2025-10-31 14:40:32.644809000,0.14580908203125,6.5114943561315535,2.46292857490182,1.2471372190095484,0.14580908203125,-1.1513687372207642,-0.906526505947113,0.260525107383728,still
2025-10-31 14:40:32.654772000,0.15577197265625,6.888693345808982,2.254087379284203,1.2057657825708388,0.15577197265625,-1.070289134979248,-0.775483250617981,0.4644784927368164,still
2025-10-31 14:40:32.664735000,0.16573486328125,7.051295060560107,2.151451034543664,1.3868281599029897,0.16573486328125,-0.8954715728759766,-0.5823332071304321,0.5941575169563293,still
2025-10-31 14:40:32.674698200,0.1756982421875,7.465113762104511,2.468964347934723,1.7179010659605265,0.1756982421875,-0.6372330784797668,-0.3687218725681305,0.6686384081840515,still
2025-10-31 14:40:32.684661200,0.1856611328125,8.027729524931312,2.639529296649992,1.877293024884909,0.1856611328125,-0.3503618836402893,-0.1629279553890228,0.6811484694480896,still
2025-10-31 14:40:32.694624300,0.195624267578125,8.555183373484015,2.4714321993529795,1.7478826549872757,0.195624267578125,-0.14584681391716,0.0554813370108604,0.6648494005203247,still
2025-10-31 14:40:32.704587000,0.2055869140625,8.73498055318594,2.298226088479161,1.0644473135408012,0.2055869140625,-0.0620925426483154,0.266974925994873,0.7069883942604065,still
2025-10-31 14:40:32.714550000,0.215550048828125,8.586971427410841,2.3047115049757063,0.137087005472742,0.215550048828125,-0.0334158912301063,0.4007231593132019,0.7884145379066467,still
2025-10-31 14:40:32.724513000,0.225512939453125,8.748896265813707,2.168098948614299,-0.5135344826631247,0.225512939453125,-0.091323897242546,0.5470595955848694,0.8498501181602478,still
2025-10-31 14:40:32.734476000,0.23547607421875,8.55722335487902,1.8869529797643425,-1.212323679781705,0.23547607421875,-0.2408902049064636,0.7640081644058228,0.9068292379379272,still
2025-10-31 14:40:32.744439000,0.24543896484375,8.078760623988508,1.5428177630379796,-1.9335339675448835,0.24543896484375,-0.4445517361164093,0.8914947509765625,1.0110255479812622,still
2025-10-31 14:40:32.754402000,0.255402099609375,8.196820017179846,1.6289127228222786,-2.289737953858077,0.255402099609375,-0.6425065994262695,0.7123960852622986,1.158290147781372,still
2025-10-31 14:40:32.764365000,0.265364990234375,9.219293179148435,1.883002634703368,-1.806643763774633,0.265364990234375,-0.8426167964935303,0.2670750916004181,1.263279676437378,still
2025-10-31 14:40:32.774328000,0.275328125,10.09665702843666,1.6328028621286153,-1.1915666498918085,0.275328125,-1.0348045825958252,-0.2037789970636367,1.3080103397369385,still
2025-10-31 14:40:32.784292000,0.2852919921875,10.12845735732317,1.2600532530754804,-0.7819707536742091,0.2852919921875,-1.1564737558364868,-0.608414351940155,1.3251047134399414,still
2025-10-31 14:40:32.794255000,0.295255126953125,9.93766707444191,1.543624403245747,-0.2122405557323247,0.295255126953125,-1.1946877241134644,-0.910427749156952,1.2781299352645874,still
2025-10-31 14:40:32.804218000,0.305218017578125,9.53469534560442,2.054227362501621,0.4102104479193687,0.305218017578125,-1.1465362310409546,-1.0903098583221436,1.2052762508392334,still
2025-10-31 14:40:32.814181000,0.31518115234375,8.726389250451327,2.442402504223585,1.028273080419004,0.31518115234375,-0.9717932343482972,-1.1576316356658936,1.14055073261261,still
2025-10-31 14:40:32.824144100,0.32514404296875,7.676168249857425,2.813103656314313,1.4741595296144483,0.32514404296875,-0.7136433720588684,-1.0956170558929443,1.041002869606018,still
2025-10-31 14:40:32.834107100,0.335107177734375,6.763046858489513,3.00820771074146,1.6557415469065309,0.335107177734375,-0.4602329432964325,-0.8601499199867249,0.9035558700561525,still
2025-10-31 14:40:32.844070000,0.34506982421875,5.907580952754617,3.06109992749542,1.3574100499778985,0.34506982421875,-0.2355391085147857,-0.5779424905776978,0.7485252618789673,still
2025-10-31 14:40:32.854033000,0.355032958984375,5.287562217751145,3.0515184446796773,0.6241703747902065,0.355032958984375,-0.1108656153082847,-0.2992019057273865,0.62608802318573,still
2025-10-31 14:40:32.863996000,0.364995849609375,4.443326146560907,2.440762920323014,-0.3683376378297806,0.364995849609375,-0.1387327015399933,-0.0184663943946361,0.5852206945419312,still
2025-10-31 14:40:32.873959200,0.374959228515625,3.337416576492786,1.4848127333149312,-1.5112531426034868,0.374959228515625,-0.2963116466999054,0.1599307805299759,0.6433410048484802,still
2025-10-31 14:40:32.883922200,0.384922119140625,2.497676063156128,0.7313613871604204,-2.1567950259201227,0.384922119140625,-0.4799296855926513,0.1764194667339325,0.7539036870002747,still
2025-10-31 14:40:32.893885200,0.39488525390625,1.844742900544405,0.4930225866407156,-2.111495163991302,0.39488525390625,-0.6409872770309448,0.0617818385362625,0.8605536818504333,still
2025-10-31 14:40:32.903848200,0.40484814453125,0.8368751870334148,0.4417492032602429,-1.5446493623793125,0.40484814453125,-0.7316045165061951,-0.0083703463897109,0.9566895365715028,still
2025-10-31 14:40:32.913811000,0.41481103515625,-0.8609954828113316,0.354201852710545,-0.529024239674583,0.41481103515625,-0.7062696218490601,0.0911487862467765,1.0679757595062256,still
2025-10-31 14:40:32.923774000,0.42477392578125,-3.11650003541708,-0.1163695404082536,0.759635587747395,0.42477392578125,-0.5748221278190613,0.4344321191310882,1.1780451536178589,still
2025-10-31 14:40:32.933737000,0.434737060546875,-5.3823050327628845,-1.3656810347169637,2.169662544669211,0.434737060546875,-0.3888849914073944,0.8331730961799622,1.1539217233657837,still
2025-10-31 14:40:32.943700000,0.444699951171875,-6.41558308186233,-2.871355646535754,3.3348446801781653,0.444699951171875,-0.2223585993051529,0.9450937509536744,0.9066125750541688,still
2025-10-31 14:40:32.953663200,0.454663330078125,-6.867136178517341,-3.8818081158429374,3.594308394052088,0.454663330078125,-0.0791955739259719,0.7918519973754883,0.576409101486206,still
2025-10-31 14:40:32.963626200,0.464626220703125,-8.382744155329465,-4.445994781248271,3.4841894384711978,0.464626220703125,-0.0038385540246963,0.5106158256530762,0.3223589956760406,still
2025-10-31 14:40:32.973589200,0.47458935546875,-11.104031405472757,-5.636124895530939,3.702267541250586,0.47458935546875,-0.0223768185824155,0.0872131735086441,0.2421078532934188,still
2025-10-31 14:40:32.983552000,0.484552001953125,-13.890919547295567,-7.343698044222592,4.50020421808064,0.484552001953125,-0.0577180013060569,-0.5929216742515564,0.2832004427909851,still
2025-10-31 14:40:32.993515000,0.494514892578125,-16.17366691161394,-8.144361515668034,5.269330395489931,0.494514892578125,0.0090727433562278,-1.2135604619979858,0.4253163039684295,still
2025-10-31 14:40:33.003478000,0.50447802734375,-18.82421415362358,-7.2054574482679365,5.415913872376084,0.50447802734375,0.2184731215238571,-1.5154308080673218,0.5772724747657776,still
2025-10-31 14:40:33.013441000,0.51444091796875,-20.526772104501724,-5.459421590191125,4.726879176552593,0.51444091796875,0.4425115287303924,-1.603743076324463,0.6172806024551392,still
2025-10-31 14:40:33.023404000,0.524404052734375,-20.68454157679081,-4.058484533175826,3.137957541726529,0.524404052734375,0.6208871603012085,-1.474677562713623,0.5912114977836609,still
2025-10-31 14:40:33.033367000,0.534366943359375,-20.284282029521464,-3.093766517822444,1.572029390605539,0.534366943359375,0.7475100755691528,-1.0767652988433838,0.6364529728889465,still
2025-10-31 14:40:33.043330000,0.544330078125,-19.380148246729373,-2.4801003667160866,0.4899876028589904,0.544330078125,0.8296217322349548,-0.6234042644500732,0.7129624485969543,still
2025-10-31 14:40:33.053294000,0.554294189453125,-16.602696626293657,-2.4061440268844363,0.2125032069901935,0.554294189453125,0.8741908073425293,-0.2931347191333771,0.7378537058830261,still
2025-10-31 14:40:33.063257000,0.564257080078125,-12.445735936796664,-2.5436662454366683,0.3266578660942614,0.564257080078125,0.8721500039100647,-0.1224316731095314,0.6809266805648804,still
2025-10-31 14:40:33.073220000,0.57422021484375,-8.228104213237762,-2.7543925241485234,0.3969668623995036,0.57422021484375,0.8093105554580688,-0.0854169279336929,0.5470879077911377,still
2025-10-31 14:40:33.083183000,0.58418310546875,-4.445127643024922,-2.958914103001356,0.2174748213903047,0.58418310546875,0.6765267252922058,-0.1205711886286735,0.383922666311264,still
2025-10-31 14:40:33.093146000,0.59414599609375,-1.3660434382885691,-2.925892707887292,-0.159349727217853,0.59414599609375,0.4806266725063324,-0.1383469849824905,0.194567933678627,still
2025-10-31 14:40:33.103109000,0.604109130859375,1.2373556835770607,-2.734456820578873,-0.4713918791888281,0.604109130859375,0.2758059203624725,-0.1664891690015792,-0.0443617329001426,still
2025-10-31 14:40:33.113072000,0.614072021484375,3.651970601686835,-2.244511741687357,-0.5633066677004098,0.614072021484375,0.0887324437499046,-0.1867643445730209,-0.3549664914608001,still
2025-10-31 14:40:33.123035000,0.624034912109375,5.464098349830508,-1.5311469067275525,-0.5464755060173571,0.624034912109375,-0.0669045448303222,-0.1092783287167549,-0.6951721906661987,still
2025-10-31 14:40:33.132998000,0.633997802734375,6.412271180835366,-0.7966384537130594,-0.6003933760246262,0.633997802734375,-0.1942521184682846,0.0746198669075965,-1.0346298217773438,still
2025-10-31 14:40:33.142961200,0.643961181640625,7.008760571691393,-0.0811170252412557,-0.7144568679802119,0.643961181640625,-0.3026816546916961,0.2945285141468048,-1.3485238552093506,still
2025-10-31 14:40:33.152924200,0.653924072265625,7.477101721540093,0.4523930546104908,-0.9350445424277336,0.653924072265625,-0.4288446307182312,0.5163059234619141,-1.6002626419067385,still
2025-10-31 14:40:33.162887200,0.66388720703125,7.756831101590395,0.7917091806173324,-1.1445873835086822,0.66388720703125,-0.5562343001365662,0.7059078216552734,-1.764565110206604,still
2025-10-31 14:40:33.172850200,0.67385009765625,7.920546915063261,1.1138476695910096,-1.1364977466858923,0.67385009765625,-0.6587777137756348,0.8486995697021484,-1.841436505317688,still
2025-10-31 14:40:33.182813200,0.683813232421875,8.111345381250977,1.538441739910841,-0.8946963115569203,0.683813232421875,-0.7138465642929077,0.9221977591514589,-1.8430922031402588,still
2025-10-31 14:40:33.192776000,0.69377587890625,8.393095453473926,2.0797738916903734,-0.4925272774044424,0.69377587890625,-0.6999083757400513,0.8983108401298523,-1.7882320880889893,still
2025-10-31 14:40:33.202739000,0.703739013671875,8.730775502711534,2.6182974157899617,0.019835695527587,0.703739013671875,-0.6194489598274231,0.767727792263031,-1.704087734222412,still
2025-10-31 14:40:33.212702000,0.713701904296875,8.885834546998142,2.806304789954424,0.4901887149216607,0.713701904296875,-0.5011023283004761,0.5862775444984436,-1.5618776082992554,still
2025-10-31 14:40:33.222665000,0.7236650390625,8.617378256112337,2.80495045273602,0.7012434584029018,0.7236650390625,-0.3644278645515442,0.4472632110118866,-1.344617247581482,still
2025-10-31 14:40:33.232628200,0.733628173828125,8.086477481976152,2.762730144383013,0.7142008473925292,0.733628173828125,-0.2215476483106613,0.35338094830513,-1.056859016418457,still
2025-10-31 14:40:33.242591200,0.74359130859375,7.636365231779218,2.6490079036131498,0.6369554028876125,0.74359130859375,-0.0819583311676979,0.2814979553222656,-0.722348690032959,still
2025-10-31 14:40:33.252554200,0.75355419921875,7.388959912228584,2.535570032742619,0.4331044533053412,0.75355419921875,0.0471146963536739,0.2256716936826706,-0.3779715597629547,still
2025-10-31 14:40:33.262517800,0.763517822265625,7.425162859988212,2.479170392389596,0.138204720923677,0.763517822265625,0.1568167209625244,0.1790679544210434,-0.0576659962534904,still
2025-10-31 14:40:33.272480800,0.773480712890625,7.678778140094876,2.3200006979137657,-0.2385050604647025,0.773480712890625,0.2173722088336944,0.1131350249052047,0.209852784872055,still
2025-10-31 14:40:33.282443800,0.78344384765625,8.163402316224575,1.9810756170511248,-0.6523465948954225,0.78344384765625,0.2256863266229629,0.045296061784029,0.4029206037521362,still
2025-10-31 14:40:33.292406800,0.79340673828125,8.683758315470815,1.6648624264732002,-0.983775401718542,0.79340673828125,0.1973577439785003,-0.0141209289431571,0.5094500184059143,still
2025-10-31 14:40:33.302369500,0.80336962890625,9.24041604667604,1.4851345126152038,-1.1921018527470528,0.80336962890625,0.1603952050209045,-0.084596961736679,0.5081376433372498,still
2025-10-31 14:40:33.312332500,0.81333251953125,9.787799753579495,1.395630182778835,-1.2970581648677586,0.81333251953125,0.1032187268137931,-0.142465591430664,0.3984236419200897,still
2025-10-31 14:40:33.322295600,0.823295654296875,10.075269372493027,1.3351666539877651,-1.5419249058514832,0.823295654296875,0.0174531899392604,-0.1330321282148361,0.2136811316013336,still
2025-10-31 14:40:33.332258800,0.8332587890625,9.887774624025822,1.298350250504911,-1.8427274690687656,0.8332587890625,-0.0687402784824371,-0.0526217073202133,0.0029992493800818,still
2025-10-31 14:40:33.342221800,0.843221923828125,9.301477541360258,1.2771587016552686,-2.042452315164357,0.843221923828125,-0.1527073383331298,0.0978077426552772,-0.179136261343956,still
2025-10-31 14:40:33.352184800,0.853184814453125,8.49221107674241,1.2725959237843751,-2.164428151147068,0.853184814453125,-0.227300077676773,0.2555100321769714,-0.3215642273426056,still
2025-10-31 14:40:33.362147800,0.86314794921875,7.816831104522943,1.2336191273972392,-2.374122748723626,0.86314794921875,-0.3237416446208954,0.3766425549983978,-0.4185993671417236,still
2025-10-31 14:40:33.372110600,0.873110595703125,7.165454523703455,1.130719601675868,-2.603463127012551,0.873110595703125,-0.4381537139415741,0.4594444930553436,-0.4506646394729614,still
2025-10-31 14:40:33.382074600,0.88307470703125,6.322640009748936,1.0978381995543838,-2.740628787212074,0.88307470703125,-0.5623680949211121,0.5655552744865417,-0.4088119268417358,still
